"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr"
"10312(實價)","住宅大樓","高雄市三民區鼎新路121~150號","16.6","3房/1廳/2衛","6 /共12層","25.37","2.11","--",0,12.9,328
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎和街45巷1~30號","18.4","2房/2廳/2衛","9 /共24層","33.12","2.61","--",0,11.8,390
"10312(實價)","透天厝","高雄市三民區鼎力路53巷2弄1~30號","27.7","5房/2廳/3衛","1 /共2層","39.25","20.78","--",0,16.8,660
"10312(實價)","住宅大樓","高雄市三民區民族一路794巷1~30號","18.4","3房/2廳/2衛","18 /共24層","31.92","2.47","--",0,11.9,380
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1.2","2房/1廳/1衛","2 /共15層","25.69","1.94","--",0,18.3,470
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","13 /共15層","43.29","3.67","5.84",0,19.6,850
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","4 /共15層","37.03","3.17","--",0,19.3,713
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","11 /共15層","42.87","3.67","5.84",0,19.2,825
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","2 /共15層","30.5","2.63","3.54",0,19.7,602
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","4 /共15層","40.99","3.49","3.54",0,21.5,880
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","4 /共15層","43.71","3.76","3.54",0,19.8,866
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","10 /共15層","46","3.94","5.84",0,19,874
"10312(實價)","住宅大樓(含車位)","高雄市三民區民族一路691~720號","5.7","0房/0廳/2衛","1 /共15層","63.73","7.77","5.87",0,21.2,1350
"10312(實價)","透天厝","高雄市三民區金鼎路271~300號","36","4房/1廳/3衛","1 /共3層","47.44","21.17","--",0,13.1,622
"10312(實價)","住宅大樓(含車位)","高雄市三民區天祥二路1~30號","0.3","3房/2廳/2衛","10 /共15層","52.39","5.32","--",0,29.4,1542
"10312(實價)","住宅大樓(含車位)","高雄市三民區天祥二路1~30號","0.3","2房/1廳/1衛","14 /共15層","33.42","3.14","--",0,29.5,985
"10312(實價)","住宅大樓","高雄市三民區鼎昌街1~30號","22","3房/1廳/2衛","9 /共12層","31.56","3.24","--",0,13.2,415
"10312(實價)","住宅大樓(含車位)","高雄市三民區民族一路794巷1~30號","18.4","3房/2廳/2衛","16 /共24層","42.24","3.48","--",0,11.6,490
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","4房/2廳/2衛","5 /共15層","54.12","4.62","5.84",0,18.9,1025
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","4房/2廳/2衛","4 /共15層","52.87","4.53","4.59",0,19.7,1040
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","9 /共15層","40.11","3.49","3.54",0,19.1,768
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","10 /共15層","42.4","3.67","5.84",0,18.7,791
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","11 /共15層","40.11","3.49","3.54",0,19.9,800
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","8 /共15層","26.96","2.31","--",0,16.9,455
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","4房/2廳/2衛","9 /共15層","54.12","4.62","5.84",0,19,1030
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","7 /共15層","42.87","3.67","5.84",0,18.8,807
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","14 /共15層","26.96","2.31","--",0,21.3,574
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","15 /共15層","46.01","3.94","5.84",0,20.2,928
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","2 /共15層","28.51","2.44","--",0,20.6,588
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","4 /共15層","26.96","2.31","--",0,19.9,536
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","10 /共15層","46.01","3.94","5.84",0,18.2,838
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","4房/2廳/2衛","7 /共15層","54.12","4.62","5.84",0,24,1300
"10312(實價)","住宅大樓","高雄市三民區鼎力路61~90號","1.2","2房/1廳/1衛","6 /共15層","29.89","2.26","--",0,19,569
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1.2","3房/2廳/2衛","2 /共15層","42.72","3.25","--",0,16.4,700
"10312(實價)","住宅大樓","高雄市三民區鼎昌街151~180號","0.1","4房/2廳/2衛","1 /共15層","62.18","5.34","--",0,23,1429
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","6 /共15層","24.67","2.13","--",0,16.7,411
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","4房/2廳/2衛","8 /共15層","54.12","4.62","5.84",0,18.5,999
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","10 /共15層","30.5","2.63","3.54",0,23.4,715
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","12 /共15層","30.5","2.63","3.54",0,25.8,788
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","5 /共15層","25.03","2.13","--",0,19.5,488
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","12 /共15層","25.03","2.13","--",0,24,600
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","9 /共15層","30.5","2.63","3.54",0,23.5,717
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","11 /共15層","46.01","3.94","5.84",0,20.1,925
"10312(實價)","住宅大樓","高雄市三民區鼎力路31~60號","22","3房/2廳/2衛","12 /共12層","31.81","3.13","--",0,11.8,375
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","4房/2廳/2衛","13 /共15層","54.12","4.62","5.84",0,24,1300
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","15 /共15層","28.57","2.44","3.54",0,23.8,680
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","10 /共15層","28.57","2.44","3.54",0,22.9,655
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","3 /共15層","37.03","3.17","--",0,20.7,768
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","6 /共15層","28.57","2.44","3.54",0,17.9,510
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","12 /共15層","44.75","3.85","4.59",0,19.2,858
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","15 /共15層","44.75","3.85","4.59",0,19.8,888
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","5 /共15層","40.57","3.49","3.54",0,18.5,752
"10312(實價)","住宅大樓(含車位)","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","12 /共15層","40.11","3.49","3.54",0,19.7,792
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","12 /共15層","24.67","2.13","--",0,19.3,477
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","4 /共15層","25.03","2.13","--",0,20,500
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","8 /共15層","25.03","2.13","--",0,18.3,458
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/1衛","9 /共15層","25.03","2.13","--",0,19.2,480
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","2房/1廳/2衛","15 /共15層","26.96","2.31","--",0,20,540
"10312(實價)","住宅大樓","高雄市三民區鼎力路151~180號","0.1","3房/2廳/2衛","5 /共15層","36.57","3.17","--",0,18,660
"10311(實價)","透天厝","高雄市三民區民族一路886巷31~60號","34.8","6房/0廳/6衛","1 /共2層","26.1","18.54","--",0,31.1,812
"10311(實價)","華廈(含車位)","高雄市三民區鼎瑞街61~90號","18","4房/2廳/2衛","5 /共7層","44.38","7.43","--",0,15,666
"10311(實價)","住宅大樓(含車位)","高雄市三民區鼎祥街61~90號","18.5","4房/2廳/2衛","8 /共13層","43.97","3.77","--",0,15.1,666
"10311(實價)","住宅大樓","高雄市三民區民族一路811~840號","18.3","3房/2廳/2衛","5 /共24層","31.71","2.47","--",0,13.3,422
"10311(實價)","住宅大樓","高雄市三民區鼎信街31~60號","15.1","4房/2廳/2衛","12 /共13層","37.19","4.73","--",0,13.8,515
"10311(實價)","華廈","高雄市三民區鼎新路151~180號","22.7","2房/1廳/2衛","1 /共7層","40.15","6.21","--",0,14.4,580
"10311(實價)","公寓","高雄市三民區天祥一路100巷31~60號","27.8","3房/1廳/2衛","5 /共5層","25.66","8.07","--",0,9.7,250
"10311(實價)","透天厝","高雄市三民區鼎強街151巷1~30號","26.7","7房/0廳/7衛","1 /共4層","54.44","16.33","--",0,15.7,855
"10311(實價)","透天厝","高雄市三民區民族一路886巷61~90號","34.8","8房/0廳/8衛","1 /共2層","26.56","19.21","--",0,45.9,1220
"10311(實價)","住宅大樓","高雄市三民區民族一路543巷1~30號","18.5","4房/2廳/2衛","9 /共13層","40.55","3.5","--",0,16.2,655
"10311(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1.1","3房/2廳/2衛","3 /共15層","46.8","3.62","--",0,18.4,860
"10311(實價)","華廈","高雄市三民區鼎泰街211~240號","19.7","2房/2廳/1衛","8 /共8層","27.72","4.21","--",0,13.4,372
"10311(實價)","公寓","高雄市三民區鼎泰街61~90號","30.9","3房/2廳/2衛","5 /共5層","32.05","7.29","--",0,6.4,205
"10311(實價)","公寓","高雄市三民區鼎泰街61~90號","30.9","3房/1廳/2衛","2 /共5層","32.05","7.29","--",0,10.9,350
"10311(實價)","透天厝","高雄市三民區天祥一路142巷1~30號","35.4","5房/2廳/3衛","1 /共2層","25.28","20.65","--",0,30.9,780
"10311(實價)","透天厝","高雄市三民區鼎仁街38巷1弄1~30號","34.8","7房/0廳/5衛","1 /共2層","22.08","20.17","--",0,30.3,670
"10311(實價)","住宅大樓","高雄市三民區民族一路811~840號","18.3","3房/1廳/2衛","14 /共24層","31.71","2.47","--",0,11.8,375
"10311(實價)","透天厝","高雄市三民區民族一路886巷31~60號","34.8","7房/0廳/7衛","1 /共2層","23.68","19.05","--",0,33.8,800
"10311(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1.1","2房/1廳/1衛","3 /共15層","24.68","1.84","--",0,18.1,446
"10311(實價)","住宅大樓(含車位)","高雄市三民區鼎和街45巷1~30號","18.3","3房/2廳/2衛","12 /共24層","36.86","2.76","--",0,12.6,466
"10311(實價)","住宅大樓","高雄市三民區民族一路511~540號","14","2房/2廳/3衛","1 /共14層","42.14","5.12","--",0,24.2,1020
"10311(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1.1","3房/1廳/1衛","2 /共15層","44.6","3.41","--",0,18.2,810
"10311(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1.1","2房/1廳/1衛","11 /共15層","24.68","1.84","--",0,19.2,475
"10311(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1.1","2房/1廳/1衛","2 /共15層","24.62","1.84","--",0,18.3,451
"10311(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1.1","2房/1廳/1衛","4 /共15層","26.18","1.94","--",0,20.6,540
"10310(實價)","住宅大樓(含車位)","高雄市三民區民族一路811~840號","18.3","3房/2廳/2衛","9 /共24層","36.2","2.76","--",0,11.9,430
"10310(實價)","透天厝","高雄市三民區鼎中路236巷1~30號","16.6","5房/4廳/4衛","1 /共4層","50.8","22.08","--",0,21.2,1075
"10310(實價)","透天厝","高雄市三民區民族一路751~780號","35","5房/2廳/3衛","1 /共4層","65.35","24.68","--",0,18.4,1200
"10310(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1","3房/2廳/2衛","10 /共15層","46.84","3.62","--",0,19,890
"10310(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1","2房/1廳/1衛","4 /共15層","24.68","1.84","--",0,20.3,500
"10310(實價)","住宅大樓","高雄市三民區鼎泰街61~90號","19.9","6房/2廳/2衛","4 /共12層","88.74","9.26","--",0,9.1,810
"10310(實價)","住宅大樓","高雄市三民區鼎信街1~30號","20","3房/2廳/2衛","10 /共14層","30.69","3.64","--",0,13,398
"10310(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1","2房/1廳/1衛","6 /共15層","26.18","1.94","--",0,19.7,516
"10310(實價)","套房","高雄市三民區鼎昌街1~30號","21.8","1房/1廳/1衛","9 /共12層","14.09","1.44","--",0,13.1,185
"10310(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1","2房/1廳/1衛","3 /共15層","25.76","1.94","--",0,18.9,486
"10310(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1","3房/2廳/2衛","7 /共15層","44.6","3.41","--",0,21,938
"10310(實價)","住宅大樓(含車位)","高雄市三民區鼎力路61~90號","1","2房/1廳/1衛","7 /共15層","24.68","1.84","--",0,22.9,565
"10310(實價)","住宅大樓(含車位)","高雄市三民區民族一路509巷1~30號","15.2","4房/2廳/3衛","6 /共14層","56.37","4.52","--",0,16.1,906
"10310(實價)","住宅大樓","高雄市三民區鼎昌街31~60號","16.4","2房/2廳/1衛","13 /共14層","27.62","2.43","--",0,13.2,365
"10310(實價)","住宅大樓","高雄市三民區民族一路781~810號","18.3","4房/2廳/2衛","4 /共24層","39.13","3.05","--",0,12.8,500
